55.67212418,37.87294821,1
55.77497683,37.67286699,1
55.67703033,37.80080908,1
55.79117,37.81831623,1
55.882444,37.417769,1
55.6801093,37.63825907,1
55.91190287,37.73057856,1
55.72448248,37.77740966,1
55.8072506,37.81856142,1
55.62695125,37.51119433,1
55.87631793,37.70136543,1
55.74320325,37.63930169,1
55.92433875,37.826871,1
55.69538406,37.86758316,1
55.64668342,37.8610582,1
55.72885472,37.73915875,1
55.75780404,37.40597792,1
55.80772514,37.79922069,1
55.9135434,37.55657985,1
55.705569,37.670833,1
55.59006924,37.4525423,1
55.85577906,37.43957279,1
55.76998107,37.84678226,1
55.69584444,37.8908241,1
55.64327904,37.4091491,1
55.73992629,37.87464799,1
55.78866267,37.57601368,1
55.87672914,37.31311602,1
55.60201058,37.52872327,1
55.66344933,37.5193174,1
55.87114807,37.60994076,1
55.9049349,37.8663532,1
55.84570433,37.49917514,1
55.91976461,37.75386345,1
55.90845907,37.71976429,1
55.92078209,37.76492437,1
55.90330707,37.69922275,1
55.92450793,37.81454582,1
55.7640684,37.85331724,1
55.89930515,37.47413964,1
55.88832183,37.45151709,1
55.889432,37.479546,1
55.90907855,37.45480696,1
55.61809823,37.74084783,1
55.67830289,37.69731646,1
55.81976643,37.36383018,1
55.92071501,37.85647173,1
55.91953135,37.88001082,1
55.8752226,37.60274117,1
55.80347156,37.47355725,1
55.920199,37.851287,1
55.88621003,37.42133233,1
55.73742105,37.70212411,1
55.61514873,37.72153684,1
55.60304758,37.35600286,1
55.66684192,37.61067974,1
55.81698091,37.34022063,1
55.8746969,37.31036458,1
55.86233311,37.60903967,1
55.70658257,37.75241326,1
55.71710791,37.81209567,1
55.73736517,37.43024224,1
55.86132826,37.55623539,1
55.88388,37.56192222,1
55.67985221,37.57624012,1
55.78971237,37.62296974,1
55.74494645,37.7644014,1
55.87486048,37.72070739,1
55.85259363,37.58339376,1
55.73620196,37.40848236,1
55.8726856,37.54002501,1
55.63578183,37.67188674,1
55.62465165,37.85310009,1
55.60227384,37.58093387,1
55.78113171,37.66814663,1
55.74856489,37.86460906,1
55.87952091,37.42911879,1
55.65145725,37.75080523,1
55.87281364,37.55407944,1
55.85824522,37.58528862,1
55.837259,37.49723964,1
55.84275043,37.53168929,1
55.66973859,37.76373653,1
55.80233519,37.59358948,1
55.86562377,37.70083819,1
55.88666257,37.59015134,1
55.789137,37.80638,1
55.763822,37.73633,1
55.66178976,37.46922788,1
55.66170785,37.41985264,1
55.73018095,37.77201635,1
55.84249687,37.54830724,1
55.64426834,37.52658386,1
55.67907265,37.69030693,1
55.62905339,37.74135077,1
55.60541262,37.72246017,1
55.65711756,37.40689227,1
55.64225693,37.61749675,1
55.58305799,37.66268303,1
55.71316063,37.66200373,1
55.80785838,37.7065645,1
55.88445068,37.5331069,1
55.71824746,37.39818351,1
55.68290763,37.46195904,1
55.69824517,37.76320699,1
55.88736922,37.40274161,1
55.85087608,37.43227226,1
55.69161643,37.62233233,1
55.59968689,37.5972259,1
55.65141616,37.72320851,1
55.74067284,37.67013135,1
55.83786305,37.40255016,1
55.81734964,37.69596155,1
55.69385918,37.46895657,1
55.61341153,37.70570969,1
55.74351234,37.42950763,1
55.78700072,37.49112717,1
55.58884596,37.61252839,1
55.74689178,37.4087729,1
55.60451183,37.70778934,1
55.85791391,37.44387142,1
55.85300162,37.68113341,1
55.59341881,37.59928635,1
55.60598496,37.54314562,1
55.79562562,37.49017688,1
55.76809945,37.67860743,1
55.60518521,37.58747604,1
55.78133381,37.70730888,1
55.63348506,37.53490629,1
55.65888669,37.51375361,1
55.70018503,37.50644417,1
55.66091937,37.5729194,1
55.72206399,37.41782472,1
55.75735688,37.71447213,1
55.64259724,37.60666423,1
55.65232499,37.76796465,1
55.57800803,37.57617796,1
55.83387698,37.56851141,1
55.80541968,37.46257246,1
55.69749907,37.84861417,1
55.63836354,37.76908544,1
55.86628229,37.49253825,1
55.78014777,37.47145709,1
55.62192825,37.72694734,1
55.60516202,37.73804293,1
55.67316684,37.75044722,1
55.56850181,37.57745844,1
55.65915954,37.49114555,1
55.88650929,37.55846441,1
55.86724494,37.704218,1
55.87477959,37.70851858,1
55.73076027,37.44080374,1
55.86803162,37.62237542,1
55.81773293,37.8143643,1
55.8604076,37.67301532,1
55.7380214,37.84656944,1
55.68495033,37.72989067,1
55.85058213,37.50037048,1
55.60873125,37.75489609,1
55.72389632,37.43714494,1
55.88837491,37.6030733,1
55.70354207,37.47321162,1
55.76538417,37.83328122,1
55.70771946,37.82891588,1
55.69050466,37.56353857,1
55.68091272,37.71781643,1
55.89365827,37.61470955,1
55.69825212,37.45707509,1
55.66371138,37.5910182,1
55.79714909,37.5767624,1
55.85986325,37.51547513,1
55.68215984,37.65184619,1
55.75316402,37.85771936,1
55.7294032,37.75465527,1
55.79066013,37.61016157,1
55.78132379,37.51383491,1
55.86920999,37.66301813,1
55.646417,37.737665,1
55.62239403,37.66798732,1
55.63634899,37.67691303,1
55.7125314,37.75903669,1
55.75652218,37.81871123,1
55.78971674,37.46160823,1
55.77491729,37.52085676,1
55.80524072,37.57410874,1
55.89629336,37.45962646,1
55.90609787,37.5767118,1
55.82456976,37.65687324,1
55.66820826,37.50880088,1
55.75976475,37.80882202,1
55.81165708,37.53558868,1
55.6085895,37.57981773,1
55.66805992,37.62141801,1
55.72014591,37.62620493,1
55.76029556,37.67953455,1
55.7328502,37.71532024,1
55.81682802,37.81003971,1
55.84087409,37.35844371,1
55.62749483,37.65124122,1
55.6377179,37.75748497,1
55.89686461,37.63342491,1
55.886035,37.70156,1
55.8831187,37.49574363,1
55.67472355,37.75867245,1
55.86026746,37.66409611,1
55.63731943,37.66493693,1
55.63895642,37.38006012,1
55.62625708,37.72138266,1
55.8710552,37.61842202,1
55.60820567,37.59385579,1
55.80838181,37.64478612,1
55.8554379,37.65224898,1
55.71106658,37.5942059,1
55.66782116,37.54405553,1
55.7096786,37.8031668,1
55.61781522,37.65936279,1
55.65719642,37.74639351,1
55.88185981,37.59930674,1
55.85577526,37.497791,1
55.86716747,37.59073065,1
55.66526445,37.4719057,1
55.72020883,37.57408077,1
55.63417992,37.75450296,1
55.721943,37.6241714,1
55.67386588,37.55938385,1
55.65557335,37.3522522,1
55.65463719,37.60289124,1
55.71062684,37.58399333,1
55.64454372,37.61905702,1
55.85903512,37.49407387,1
55.84520956,37.57345398,1
55.78833997,37.49025413,1
55.688644,37.862624,1
55.68286906,37.56127436,1
55.67052857,37.53575129,1
55.83685525,37.35215256,1
55.79852609,37.72674462,1
55.61832981,37.73484793,1
55.76190907,37.53750445,1
55.82693987,37.45017574,1
55.70713815,37.74736113,1
55.79220548,37.79366614,1
55.68433162,37.48291946,1
55.77094712,37.72958336,1
55.87225462,37.64961919,1
55.7118358,37.88050209,1
55.78792678,37.46463787,1
55.76489881,37.78842536,1
55.85166349,37.51308962,1
55.84706584,37.56872481,1
55.74814504,37.68128607,1
55.78669592,37.61344295,1
55.7455666,37.80887758,1
55.84847774,37.47601055,1
55.87958158,37.57578931,1
55.71635382,37.45842732,1
55.60914922,37.6042388,1
55.62435876,37.74399922,1
55.73459786,37.83196429,1
55.7503951,37.83239548,1
55.81847649,37.7141143,1
55.72303917,37.83093122,1
55.67899795,37.71704034,1
55.58703294,37.67350493,1
55.91546432,37.77283552,1
55.74653606,37.78236536,1
55.69035897,37.69100495,1
55.57747155,37.66804288,1
55.75701743,37.51888228,1
55.6476865,37.57800677,1
55.58274384,37.64989566,1
55.61068058,37.52728578,1
55.67213284,37.50786547,1
55.80238662,37.79841747,1
55.63361663,37.53437523,1
55.68541876,37.67340145,1
55.75819577,37.8330517,1
55.59486445,37.61376199,1
55.72313188,37.51425934,1
55.7192659,37.73191653,1
55.7347835,37.47398344,1
55.88597042,37.68476634,1
55.86198894,37.68755422,1
55.68207746,37.51693109,1
55.699446,37.506163,1
55.69015752,37.45090489,1
55.75161986,37.50077743,1
55.645517,37.342373,1
55.82221463,37.51412836,1
55.79582127,37.6023372,1
55.8587197,37.51592799,1
55.71049348,37.78415795,1
55.82405155,37.52918866,1
55.92019747,37.55005085,1
55.68384355,37.7231881,1
55.6966029,37.31843982,1
55.73552848,37.65734976,1
55.79298453,37.48964344,1
55.81638747,37.4605276,1
55.63393316,37.43084253,1
55.67783232,37.5514279,1
55.63697256,37.7692529,1
55.8186888,37.49090036,1
55.85728623,37.58562097,1
55.92041281,37.762431,1
55.86449237,37.59386533,1
55.87870231,37.54092799,1
55.87594613,37.63597559,1
55.69333996,37.82331416,1
55.86074229,37.61262045,1
55.65119874,37.74127775,1
55.81216623,37.82694058,1
55.92439775,37.75826365,1
55.64530049,37.4842444,1
55.79852493,37.39008661,1
55.76775367,37.86007606,1
55.89300754,37.66301269,1
55.77395946,37.82675574,1
55.81009271,37.80821283,1
55.91370547,37.41458006,1
55.721691,37.813459,1
55.75355268,37.71265897,1
55.60625433,37.71316711,1
55.85467187,37.60805105,1
55.64501341,37.73444075,1
55.62251618,37.70505743,1
55.73565592,37.71318013,1
55.65283925,37.73420815,1
55.92199292,37.8463957,1
55.68290833,37.68275607,1
55.82157596,37.75166053,1
55.602372,37.714092,1
55.56047418,37.87213284,1
55.67923882,37.44485664,1
55.7441596,37.70355743,1
55.76459733,37.82476283,1
55.92386952,37.88869754,1
55.72831631,37.76403181,1
55.67971862,37.72481251,1
55.77466762,37.62359386,1
55.67712537,37.66004455,1
55.8565799,37.42167875,1
55.6438621,37.86043343,1
55.74970948,37.87783989,1
55.663583,37.858357,1
55.86396772,37.62161478,1
55.83208674,37.34790771,1
55.68450364,37.68688384,1
55.60050151,37.60739841,1
55.561223,37.684429,1
55.74150029,37.78424424,1
55.88898775,37.52576851,1
55.84618564,37.58784313,1
55.79979635,37.62100981,1
55.79753638,37.58325672,1
55.81911239,37.71514737,1
55.84395001,37.42684031,1
55.80639642,37.61491304,1
55.64742581,37.71953341,1
55.81920377,37.64988795,1
55.67983754,37.64055435,1
55.85387395,37.50161187,1
55.64637891,37.75538382,1
55.91259379,37.82866443,1
55.82355191,37.80758209,1
55.64853136,37.53649361,1
55.87022951,37.70919022,1
55.86335272,37.51573036,1
55.83206072,37.65162031,1
55.79622851,37.68888063,1
55.80179113,37.53694484,1
55.75835883,37.83285388,1
55.64659597,37.71542817,1
55.61596543,37.70321177,1
55.63668641,37.67312494,1
55.798298,37.798574,1
55.64606897,37.47743127,1
55.71134712,37.86157039,1
55.82558,37.3145,1
55.91791016,37.47095422,1
55.59814397,37.35435686,1
55.79965132,37.40726539,1
55.82096064,37.51212935,1
55.85152533,37.64661022,1
55.74307742,37.82079269,1
55.85492394,37.41083193,1
55.58764368,37.64929265,1
55.698528,37.861869,1
55.80893027,37.5382396,1
55.67301839,37.45123096,1
55.66743156,37.49479971,1
55.80695956,37.71366161,1
55.86907018,37.49725076,1
55.84860673,37.45418396,1
55.71491808,37.40087604,1
55.70359289,37.68558262,1
55.6389271,37.67072547,1
55.62560363,37.59493869,1
55.88106257,37.69390898,1
55.83453334,37.45053112,1
55.74411357,37.86596951,1
55.88998865,37.59325457,1
55.56448379,37.57432087,1
55.70796408,37.7819638,1
